set,name,number,unlimited,reverse,promo,1st,shadowless,1st shadowless,fourth,worlds
Fusion Strike,Simisear,038,2,2,0,0,0,0,0,0
Fusion Strike,Heatmor,041,2,1,0,0,0,0,0,0
Fusion Strike,Oricorio,042,2,0,0,0,0,0,0,0
Fusion Strike,Cinderace V,043,2,0,0,0,0,0,0,0
Fusion Strike,Sizzlipede,046,2,1,0,0,0,0,0,0
Fusion Strike,Sizzlipede,047,2,2,0,0,0,0,0,0
Fusion Strike,Centiskorch,048,2,1,0,0,0,0,0,0
Fusion Strike,Centiskorch,049,2,1,0,0,0,0,0,0
Fusion Strike,Shellder,050,2,0,0,0,0,0,0,0
Fusion Strike,Cloyster,051,2,1,0,0,0,0,0,0
Fusion Strike,Staryu,052,1,0,0,0,0,0,0,0
Fusion Strike,Starmie,053,2,0,0,0,0,0,0,0
Fusion Strike,Lapras,054,2,0,0,0,0,0,0,0
Fusion Strike,Totodile,055,2,2,0,0,0,0,0,0
Fusion Strike,Croconaw,056,2,2,0,0,0,0,0,0
Fusion Strike,Feraligatr,057,2,0,0,0,0,0,0,0
Fusion Strike,Marill,058,1,1,0,0,0,0,0,0
Fusion Strike,Azumarill,059,2,2,0,0,0,0,0,0
Fusion Strike,Qwilfish,060,2,1,0,0,0,0,0,0
Fusion Strike,Mantine,061,2,1,0,0,0,0,0,0
Fusion Strike,Mudkip,062,2,2,0,0,0,0,0,0
Fusion Strike,Marshtomp,063,2,0,0,0,0,0,0,0
Fusion Strike,Swampert,064,2,0,0,0,0,0,0,0
Fusion Strike,Clamperl,065,2,1,0,0,0,0,0,0
Fusion Strike,Huntail,066,2,0,0,0,0,0,0,0
Fusion Strike,Gorebyss,067,2,0,0,0,0,0,0,0
Fusion Strike,Panpour,068,2,1,0,0,0,0,0,0
Fusion Strike,Simipour,069,2,1,0,0,0,0,0,0
Fusion Strike,Basculin,070,2,2,0,0,0,0,0,0
Fusion Strike,Galarian Darumaka,071,2,2,0,0,0,0,0,0
Fusion Strike,Galarian Darmanitan,072,2,1,0,0,0,0,0,0
Fusion Strike,Greninja V,073,2,0,0,0,0,0,0,0
Fusion Strike,Clauncher,074,2,1,0,0,0,0,0,0
Fusion Strike,Clawitzer,075,2,0,0,0,0,0,0,0
Fusion Strike,Pyukumuku,077,2,2,0,0,0,0,0,0
Fusion Strike,Inteleon V,078,2,0,0,0,0,0,0,0
Fusion Strike,Chewtle,080,2,1,0,0,0,0,0,0
Fusion Strike,Drednaw,081,2,1,0,0,0,0,0,0
Fusion Strike,Arrokuda,082,2,1,0,0,0,0,0,0
Fusion Strike,Barraskewda,083,2,0,0,0,0,0,0,0
Fusion Strike,Snom,084,2,1,0,0,0,0,0,0
Fusion Strike,Frosmoth,085,2,2,0,0,0,0,0,0
Fusion Strike,Pikachu V,086,1,0,0,0,0,0,0,0
Fusion Strike,Voltorb,087,2,2,0,0,0,0,0,0
Fusion Strike,Electrode,088,1,2,0,0,0,0,0,0
Fusion Strike,Plusle,089,2,1,0,0,0,0,0,0
Fusion Strike,Minun,090,2,1,0,0,0,0,0,0
Fusion Strike,Shinx,091,2,0,0,0,0,0,0,0
Fusion Strike,Luxio,092,2,1,0,0,0,0,0,0
Fusion Strike,Luxray,093,2,2,0,0,0,0,0,0
Fusion Strike,Rotom,094,2,2,0,0,0,0,0,0
Fusion Strike,Tynamo,095,2,2,0,0,0,0,0,0
Fusion Strike,Eelektrik,096,2,1,0,0,0,0,0,0
Fusion Strike,Eelektross,097,2,1,0,0,0,0,0,0
Fusion Strike,Helioptile,098,2,0,0,0,0,0,0,0
Fusion Strike,Heliolisk,099,2,0,0,0,0,0,0,0
Fusion Strike,Charjabug,100,2,1,0,0,0,0,0,0
Fusion Strike,Vikavolt,101,2,0,0,0,0,0,0,0
Fusion Strike,Zeraora,102,2,0,0,0,0,0,0,0
Fusion Strike,Boltund V,103,2,0,0,0,0,0,0,0
Fusion Strike,Boltund VMAX,104,1,0,0,0,0,0,0,0
Fusion Strike,Toxel,105,1,2,0,0,0,0,0,0
Fusion Strike,Toxel,106,2,0,0,0,0,0,0,0
Fusion Strike,Toxtricity,107,2,0,0,0,0,0,0,0
Fusion Strike,Toxtricity,108,2,0,0,0,0,0,0,0
Fusion Strike,Morpeko,109,2,2,0,0,0,0,0,0
Fusion Strike,Jigglypuff,110,2,0,0,0,0,0,0,0
Fusion Strike,Wigglytuff,111,2,1,0,0,0,0,0,0
Fusion Strike,Jynx,112,2,0,0,0,0,0,0,0
Fusion Strike,Mew V,113,1,0,0,0,0,0,0,0
Fusion Strike,Mew VMAX,114,2,0,0,0,0,0,0,0
Fusion Strike,Snubbull,115,2,1,0,0,0,0,0,0
Fusion Strike,Granbull,116,2,2,0,0,0,0,0,0
Fusion Strike,Galarian Corsola,117,2,0,0,0,0,0,0,0
Fusion Strike,Galarian Cursola,118,2,1,0,0,0,0,0,0
Fusion Strike,Mawile,119,1,0,0,0,0,0,0,0
Fusion Strike,Deoxys,120,1,0,0,0,0,0,0,0
Fusion Strike,Munna,121,1,0,0,0,0,0,0,0
Fusion Strike,Musharna,122,2,2,0,0,0,0,0,0
Fusion Strike,Sigilyph,123,2,0,0,0,0,0,0,0
Fusion Strike,Meloetta,124,2,1,0,0,0,0,0,0
Fusion Strike,Sandygast,125,2,2,0,0,0,0,0,0
Fusion Strike,Palossand,126,2,1,0,0,0,0,0,0
Fusion Strike,Indeedee,127,2,0,0,0,0,0,0,0
Fusion Strike,Dreepy,128,2,2,0,0,0,0,0,0
Fusion Strike,Drakloak,129,2,0,0,0,0,0,0,0
Fusion Strike,Dragapult,130,2,2,0,0,0,0,0,0
Fusion Strike,Sandshrew,131,1,0,0,0,0,0,0,0
Fusion Strike,Sandslash,132,1,2,0,0,0,0,0,0
Fusion Strike,Mankey,133,2,2,0,0,0,0,0,0
Fusion Strike,Primeape,134,2,2,0,0,0,0,0,0
Fusion Strike,Geodude,135,2,0,0,0,0,0,0,0
Fusion Strike,Graveler,136,2,1,0,0,0,0,0,0
Fusion Strike,Golem,137,2,0,0,0,0,0,0,0
Fusion Strike,Onix,138,2,1,0,0,0,0,0,0
Fusion Strike,Steelix,139,2,1,0,0,0,0,0,0
Fusion Strike,Gligar,140,2,2,0,0,0,0,0,0
Fusion Strike,Gliscor,141,2,0,0,0,0,0,0,0
Fusion Strike,Makuhita,142,2,0,0,0,0,0,0,0
Fusion Strike,Hariyama,143,2,1,0,0,0,0,0,0
Fusion Strike,Baltoy,144,2,2,0,0,0,0,0,0
Fusion Strike,Claydol,145,2,1,0,0,0,0,0,0
Fusion Strike,Lucario V,146,2,0,0,0,0,0,0,0
Fusion Strike,Drilbur,147,2,1,0,0,0,0,0,0
Fusion Strike,Landorus,148,2,2,0,0,0,0,0,0
Fusion Strike,Pancham,149,2,1,0,0,0,0,0,0
Fusion Strike,Stufful,150,2,1,0,0,0,0,0,0
Fusion Strike,Bewear,151,1,0,0,0,0,0,0,0
Fusion Strike,Clobbopus,152,2,0,0,0,0,0,0,0
Fusion Strike,Grapploct,153,2,0,0,0,0,0,0,0
Fusion Strike,Falinks,154,2,0,0,0,0,0,0,0
Fusion Strike,Falinks,155,2,0,0,0,0,0,0,0
Fusion Strike,Gengar V,156,2,0,0,0,0,0,0,0
Fusion Strike,Gengar VMAX,157,1,0,0,0,0,0,0,0
Fusion Strike,Tyranitar V,158,1,0,0,0,0,0,0,0
Fusion Strike,Galarian Zigzagoon,159,2,1,0,0,0,0,0,0
Fusion Strike,Galarian Linoone,160,2,1,0,0,0,0,0,0
Fusion Strike,Galarian Obstagoon,161,2,2,0,0,0,0,0,0
Fusion Strike,Carvanha,162,2,1,0,0,0,0,0,0
Fusion Strike,Sharpedo,163,1,1,0,0,0,0,0,0
Fusion Strike,Absol,164,2,1,0,0,0,0,0,0
Fusion Strike,Croagunk,165,2,0,0,0,0,0,0,0
Fusion Strike,Toxicroak,166,2,2,0,0,0,0,0,0
Fusion Strike,Darkrai,167,2,1,0,0,0,0,0,0
Fusion Strike,Trubbish,168,2,2,0,0,0,0,0,0
Fusion Strike,Garbodor,169,0,2,0,0,0,0,0,0
Fusion Strike,Zorua,170,2,1,0,0,0,0,0,0
Fusion Strike,Zoroark,171,2,2,0,0,0,0,0,0
Fusion Strike,Vullaby,172,2,1,0,0,0,0,0,0
Fusion Strike,Mandibuzz,173,2,0,0,0,0,0,0,0
Fusion Strike,Pangoro,174,2,1,0,0,0,0,0,0
Fusion Strike,Yveltal,175,2,2,0,0,0,0,0,0
Fusion Strike,Impidimp,176,2,0,0,0,0,0,0,0
Fusion Strike,Morgrem,177,2,0,0,0,0,0,0,0
Fusion Strike,Grimmsnarl,178,2,1,0,0,0,0,0,0
Fusion Strike,Morpeko,179,2,1,0,0,0,0,0,0
Fusion Strike,Galarian Meowth,180,2,1,0,0,0,0,0,0
Fusion Strike,Galarian Perrserker,181,2,1,0,0,0,0,0,0
Fusion Strike,Skarmory,182,2,2,0,0,0,0,0,0
Fusion Strike,Excadrill,183,2,0,0,0,0,0,0,0
Fusion Strike,Durant,184,2,2,0,0,0,0,0,0
Fusion Strike,Genesect V,185,2,0,0,0,0,0,0,0
Fusion Strike,Klefki,186,2,2,0,0,0,0,0,0
Fusion Strike,Togedemaru,187,2,2,0,0,0,0,0,0
Fusion Strike,Meltan,188,1,1,0,0,0,0,0,0
Fusion Strike,Melmetal,189,2,1,0,0,0,0,0,0
Fusion Strike,Corviknight,190,2,2,0,0,0,0,0,0
Fusion Strike,Cufant,191,2,2,0,0,0,0,0,0
Fusion Strike,Copperajah,192,2,1,0,0,0,0,0,0
Fusion Strike,Latias,193,2,2,0,0,0,0,0,0
Fusion Strike,Latios,194,2,1,0,0,0,0,0,0
Fusion Strike,Goomy,195,2,1,0,0,0,0,0,0
Fusion Strike,Sliggoo,196,2,0,0,0,0,0,0,0
Fusion Strike,Goodra,197,2,1,0,0,0,0,0,0
Fusion Strike,Turtonator,198,2,0,0,0,0,0,0,0
Fusion Strike,Meowth,199,2,1,0,0,0,0,0,0
Fusion Strike,Persian,200,2,1,0,0,0,0,0,0
Fusion Strike,Chansey,202,2,2,0,0,0,0,0,0
Fusion Strike,Blissey,203,2,0,0,0,0,0,0,0
Fusion Strike,Kangaskhan,204,2,1,0,0,0,0,0,0
Fusion Strike,Eevee,205,2,0,0,0,0,0,0,0
Fusion Strike,Snorlax,206,2,1,0,0,0,0,0,0
Fusion Strike,Dunsparce,207,2,0,0,0,0,0,0,0
Fusion Strike,Stantler,208,2,1,0,0,0,0,0,0
Fusion Strike,Smeargle,209,2,1,0,0,0,0,0,0
Fusion Strike,Skitty,210,2,1,0,0,0,0,0,0
Fusion Strike,Delcatty,211,2,0,0,0,0,0,0,0
Fusion Strike,Buneary,212,2,0,0,0,0,0,0,0
Fusion Strike,Lopunny,213,2,0,0,0,0,0,0,0
Fusion Strike,Bunnelby,214,2,2,0,0,0,0,0,0
Fusion Strike,Diggersby,215,2,0,0,0,0,0,0,0
Fusion Strike,Hawlucha,216,2,0,0,0,0,0,0,0
Fusion Strike,Greedent V,217,1,0,0,0,0,0,0,0
Fusion Strike,Rookidee,219,2,1,0,0,0,0,0,0
Fusion Strike,Corvisquire,220,2,2,0,0,0,0,0,0
Fusion Strike,Wooloo,221,1,0,0,0,0,0,0,0
Fusion Strike,Wooloo,222,2,1,0,0,0,0,0,0
Fusion Strike,Dubwool,223,2,0,0,0,0,0,0,0
Fusion Strike,Adventurer's Discovery,224,2,0,0,0,0,0,0,0
Fusion Strike,Battle VIP Pass,225,5,1,0,0,0,0,0,0
Fusion Strike,Bug Catcher,226,2,1,0,0,0,0,0,0
Fusion Strike,Chili & Cilan & Cress,227,2,0,0,0,0,0,0,0
Fusion Strike,Cook,228,2,0,0,0,0,0,0,0
Fusion Strike,Cram-o-matic,229,4,1,0,0,0,0,0,0
Fusion Strike,Cross Switcher,230,5,1,0,0,0,0,0,0
Fusion Strike,Crossceiver,231,2,2,0,0,0,0,0,0
Fusion Strike,Dancer,232,2,0,0,0,0,0,0,0
Fusion Strike,Elesa's Sparkle,233,2,1,0,0,0,0,0,0
Fusion Strike,Farewell Bell,234,2,1,0,0,0,0,0,0
Fusion Strike,Judge,235,2,0,0,0,0,0,0,0
Fusion Strike,Power Tablet,236,2,1,0,0,0,0,0,0
Fusion Strike,Quick Ball,237,3,2,0,0,0,0,0,0
Fusion Strike,Schoolboy,238,2,1,0,0,0,0,0,0
Fusion Strike,Schoolgirl,239,2,2,0,0,0,0,0,0
Fusion Strike,Shauna,240,4,1,0,0,0,0,0,0
Fusion Strike,Sidney,241,2,0,0,0,0,0,0,0
Fusion Strike,Skaters' Park,242,2,0,0,0,0,0,0,0
Fusion Strike,Spongy Gloves,243,2,0,0,0,0,0,0,0
Fusion Strike,Fusion Strike Energy,244,2,1,0,0,0,0,0,0
Fusion Strike,Tsareena V,246,1,0,0,0,0,0,0,0
Fusion Strike,Boltund V,249,1,0,0,0,0,0,0,0
Fusion Strike,Greedent V,257,1,0,0,0,0,0,0,0
Fusion Strike,Schoolgirl,262,2,0,0,0,0,0,0,0
Fusion Strike,Shauna,263,1,0,0,0,0,0,0,0
Fusion Strike,Sidney,264,1,0,0,0,0,0,0,0
Fusion Strike,Schoolboy,276,1,0,0,0,0,0,0,0
Fusion Strike,Grass Energy,283,1,0,0,0,0,0,0,0
Chilling Reign,Weedle,1,2,2,0,0,0,0,0,0
Chilling Reign,Kakuna,2,2,2,0,0,0,0,0,0
Chilling Reign,Beedrill,3,2,3,0,0,0,0,0,0
Chilling Reign,Ledyba,4,2,1,0,0,0,0,0,0
Chilling Reign,Ledian,5,2,1,0,0,0,0,0,0
Chilling Reign,Heracross,6,2,1,0,0,0,0,0,0
Chilling Reign,Celebi V,7,2,0,0,0,0,0,0,0
Chilling Reign,Snover,9,2,1,0,0,0,0,0,0
Chilling Reign,Abomasnow,10,2,1,0,0,0,0,0,0
Chilling Reign,Deerling,11,2,1,0,0,0,0,0,0
Chilling Reign,Sawsbuck,12,2,0,0,0,0,0,0,0
Chilling Reign,Bounsweet,13,2,0,0,0,0,0,0,0
Chilling Reign,Steenee,14,2,1,0,0,0,0,0,0
Chilling Reign,Tsareena,15,2,1,0,0,0,0,0,0
Chilling Reign,Grookey,16,2,2,0,0,0,0,0,0
Chilling Reign,Thwackey,17,2,0,0,0,0,0,0,0
Chilling Reign,Blaziken V,20,1,0,0,0,0,0,0,0
Chilling Reign,Castform Sunny Form,22,2,1,0,0,0,0,0,0
Chilling Reign,Larvesta,23,2,2,0,0,0,0,0,0
Chilling Reign,Volcarona,24,2,2,0,0,0,0,0,0
Chilling Reign,Scorbunny,26,2,2,0,0,0,0,0,0
Chilling Reign,Raboot,27,2,1,0,0,0,0,0,0
Chilling Reign,Cinderace,28,1,2,0,0,0,0,0,0
Chilling Reign,Lapras,29,2,0,0,0,0,0,0,0
Chilling Reign,Sneasel,30,2,1,0,0,0,0,0,0
Chilling Reign,Weavile,31,1,0,0,0,0,0,0,0
Chilling Reign,Delibird,32,2,2,0,0,0,0,0,0
Chilling Reign,Castform Rainy Form,33,2,2,0,0,0,0,0,0
Chilling Reign,Castform Snowy Form,34,2,2,0,0,0,0,0,0
Chilling Reign,Snorunt,35,2,1,0,0,0,0,0,0
Chilling Reign,Froslass,36,2,1,0,0,0,0,0,0
Chilling Reign,Spheal,37,2,1,0,0,0,0,0,0
Chilling Reign,Sealeo,38,2,2,0,0,0,0,0,0
Chilling Reign,Walrein,39,2,2,0,0,0,0,0,0
Chilling Reign,Tapu Fini,40,2,1,0,0,0,0,0,0
Chilling Reign,Sobble,41,2,1,0,0,0,0,0,0
Chilling Reign,Drizzile,42,2,0,0,0,0,0,0,0
Chilling Reign,Inteleon,43,1,0,0,0,0,0,0,0
Chilling Reign,Ice Rider Calyrex V,45,2,0,0,0,0,0,0,0
Chilling Reign,Mareep,47,2,1,0,0,0,0,0,0
Chilling Reign,Flaaffy,48,2,1,0,0,0,0,0,0
Chilling Reign,Ampharos,49,2,2,0,0,0,0,0,0
Chilling Reign,Blitzle,50,2,1,0,0,0,0,0,0
Chilling Reign,Zebstrika,51,2,1,0,0,0,0,0,0
Chilling Reign,Thundurus,52,0,1,0,0,0,0,0,0
Chilling Reign,Zeraora V,53,2,0,0,0,0,0,0,0
Chilling Reign,Galarian Slowpoke,54,2,1,0,0,0,0,0,0
Chilling Reign,Gastly,55,2,2,0,0,0,0,0,0
Chilling Reign,Haunter,56,2,1,0,0,0,0,0,0
Chilling Reign,Gengar,57,0,1,0,0,0,0,0,0
Chilling Reign,Galarian Articuno V,58,2,0,0,0,0,0,0,0
Chilling Reign,Ralts,59,2,1,0,0,0,0,0,0
Chilling Reign,Kirlia,60,2,2,0,0,0,0,0,0
Chilling Reign,Gardevoir,61,2,0,0,0,0,0,0,0
Chilling Reign,Shuppet,62,2,1,0,0,0,0,0,0
Chilling Reign,Banette,63,2,0,0,0,0,0,0,0
Chilling Reign,Cresselia,64,0,1,0,0,0,0,0,0
Chilling Reign,Golett,65,2,2,0,0,0,0,0,0
Chilling Reign,Golurk,66,2,2,0,0,0,0,0,0
Chilling Reign,Swirlix,67,2,1,0,0,0,0,0,0
Chilling Reign,Slurpuff,68,2,1,0,0,0,0,0,0
Chilling Reign,Inkay,69,2,1,0,0,0,0,0,0
Chilling Reign,Malamar,70,2,1,0,0,0,0,0,0
Chilling Reign,Hatenna,71,2,1,0,0,0,0,0,0
Chilling Reign,Hattrem,72,2,1,0,0,0,0,0,0
Chilling Reign,Hatterene,73,1,1,0,0,0,0,0,0
Chilling Reign,Shadow Rider Calyrex V,74,2,0,0,0,0,0,0,0
Chilling Reign,Shadow Rider Calyrex VMAX,75,2,0,0,0,0,0,0,0
Chilling Reign,Diglett,76,2,0,0,0,0,0,0,0
Chilling Reign,Dugtrio,77,2,2,0,0,0,0,0,0
Chilling Reign,Galarian Farfetch'd,78,2,1,0,0,0,0,0,0
Chilling Reign,Galarian Sirfetch'd,79,2,1,0,0,0,0,0,0
Chilling Reign,Galarian Zapdos V,80,2,0,0,0,0,0,0,0
Chilling Reign,Gallade,81,2,1,0,0,0,0,0,0
Chilling Reign,Galarian Yamask,82,2,1,0,0,0,0,0,0
Chilling Reign,Galarian Runerigus,83,2,1,0,0,0,0,0,0
Chilling Reign,Crabrawler,84,2,0,0,0,0,0,0,0
Chilling Reign,Crabominable,85,2,2,0,0,0,0,0,0
Chilling Reign,Rockruff,86,2,1,0,0,0,0,0,0
Chilling Reign,Lycanroc,87,0,1,0,0,0,0,0,0
Chilling Reign,Passimian,88,2,1,0,0,0,0,0,0
Chilling Reign,Sandaconda V,89,2,0,0,0,0,0,0,0
Chilling Reign,Clobbopus,91,2,0,0,0,0,0,0,0
Chilling Reign,Grapploct,92,2,1,0,0,0,0,0,0
Chilling Reign,Kubfu,93,2,0,0,0,0,0,0,0
Chilling Reign,Koffing,94,2,0,0,0,0,0,0,0
Chilling Reign,Weezing,95,2,1,0,0,0,0,0,0
Chilling Reign,Galarian Weezing,96,2,2,0,0,0,0,0,0
Chilling Reign,Galarian Moltres V,97,2,0,0,0,0,0,0,0
Chilling Reign,Galarian Slowking,98,2,0,0,0,0,0,0,0
Chilling Reign,Galarian Slowking VMAX,100,1,0,0,0,0,0,0,0
Chilling Reign,Qwilfish,101,2,0,0,0,0,0,0,0
Chilling Reign,Seviper,102,2,0,0,0,0,0,0,0
Chilling Reign,Spiritomb,103,2,2,0,0,0,0,0,0
Chilling Reign,Liepard V,104,1,0,0,0,0,0,0,0
Chilling Reign,Venipede,105,2,2,0,0,0,0,0,0
Chilling Reign,Whirlipede,106,2,2,0,0,0,0,0,0
Chilling Reign,Scolipede,107,2,1,0,0,0,0,0,0
Chilling Reign,Single Strike Urshifu,108,1,2,0,0,0,0,0,0
Chilling Reign,Aron,109,2,0,0,0,0,0,0,0
Chilling Reign,Lairon,110,2,1,0,0,0,0,0,0
Chilling Reign,Aggron,111,2,2,0,0,0,0,0,0
Chilling Reign,Cobalion,114,2,0,0,0,0,0,0,0
Chilling Reign,Tauros,115,1,0,0,0,0,0,0,0
Chilling Reign,Porygon,116,2,0,0,0,0,0,0,0
Chilling Reign,Porygon2,117,2,1,0,0,0,0,0,0
Chilling Reign,Porygon-Z,118,0,1,0,0,0,0,0,0
Chilling Reign,Blissey V,119,2,0,0,0,0,0,0,0
Chilling Reign,Zangoose,120,2,1,0,0,0,0,0,0
Chilling Reign,Castform,121,2,2,0,0,0,0,0,0
Chilling Reign,Kecleon,122,2,2,0,0,0,0,0,0
Chilling Reign,Tornadus V,124,2,0,0,0,0,0,0,0
Chilling Reign,Tornadus VMAX,125,1,0,0,0,0,0,0,0
Chilling Reign,Furfrou,126,2,2,0,0,0,0,0,0
Chilling Reign,Skwovet,127,2,0,0,0,0,0,0,0
Chilling Reign,Greedent,128,2,0,0,0,0,0,0,0
Chilling Reign,Agatha,129,2,2,0,0,0,0,0,0
Chilling Reign,Avery,130,2,2,0,0,0,0,0,0
Chilling Reign,Brawly,131,2,0,0,0,0,0,0,0
Chilling Reign,Caitlin,132,2,2,0,0,0,0,0,0
Chilling Reign,Crushing Gloves,133,2,1,0,0,0,0,0,0
Chilling Reign,Doctor,134,2,0,0,0,0,0,0,0
Chilling Reign,Dyna Tree Hill,135,2,2,0,0,0,0,0,0
Chilling Reign,Echoing Horn,136,1,2,0,0,0,0,0,0
Chilling Reign,Expedition Uniform,137,0,2,0,0,0,0,0,0
Chilling Reign,Fire-Resistant Gloves,138,2,2,0,0,0,0,0,0
Chilling Reign,Flannery,139,2,1,0,0,0,0,0,0
Chilling Reign,Fog Crystal,140,2,0,0,0,0,0,0,0
Chilling Reign,Galarian Chestplate,141,2,2,0,0,0,0,0,0
Chilling Reign,Honey,142,2,0,0,0,0,0,0,0
Chilling Reign,Justified Gloves,143,2,2,0,0,0,0,0,0
Chilling Reign,Karen's Conviction,144,2,2,0,0,0,0,0,0
Chilling Reign,Klara,145,2,2,0,0,0,0,0,0
Chilling Reign,Melony,146,2,2,0,0,0,0,0,0
Chilling Reign,Old Cemetery,147,2,2,0,0,0,0,0,0
Chilling Reign,Path to the Peak,148,2,0,0,0,0,0,0,0
Chilling Reign,Peonia,149,2,0,0,0,0,0,0,0
Chilling Reign,Peony,150,2,0,0,0,0,0,0,0
Chilling Reign,Rapid Strike Scroll of the Skies,151,2,1,0,0,0,0,0,0
Chilling Reign,Rugged Helmet,152,2,2,0,0,0,0,0,0
Chilling Reign,Siebold,153,2,2,0,0,0,0,0,0
Chilling Reign,Single Strike Scroll of Piercing,154,2,0,0,0,0,0,0,0
Chilling Reign,Weeding Gloves,155,2,1,0,0,0,0,0,0
Chilling Reign,Welcoming Lantern,156,2,0,0,0,0,0,0,0
Chilling Reign,Impact Energy,157,2,2,0,0,0,0,0,0
Chilling Reign,Lucky Energy,158,2,0,0,0,0,0,0,0
Chilling Reign,Spiral Energy,159,2,1,0,0,0,0,0,0
Chilling Reign,Galarian Moltres V,177,1,0,0,0,0,0,0,0
Chilling Reign,Tornadus V,184,1,0,0,0,0,0,0,0
Chilling Reign,Caitlin,189,1,0,0,0,0,0,0,0
Chilling Reign,Siebold,198,2,0,0,0,0,0,0,0
Chilling Reign,Flannery,215,1,0,0,0,0,0,0,0
Darkness Ablaze,Butterfree V,001,2,0,0,0,0,0,0,0
Darkness Ablaze,Butterfree VMAX,002,1,0,0,0,0,0,0,0
Darkness Ablaze,Paras,003,2,1,0,0,0,0,0,0
Darkness Ablaze,Parasect,004,2,1,0,0,0,0,0,0
Darkness Ablaze,Carnivine,005,2,0,0,0,0,0,0,0
Darkness Ablaze,Pansage,006,2,2,0,0,0,0,0,0
Darkness Ablaze,Simisage,007,2,2,0,0,0,0,0,0
Darkness Ablaze,Karrablast,008,2,1,0,0,0,0,0,0
Darkness Ablaze,Shelmet,009,2,0,0,0,0,0,0,0
Darkness Ablaze,Accelgor,010,2,0,0,0,0,0,0,0
Darkness Ablaze,Rowlet,011,2,1,0,0,0,0,0,0
Darkness Ablaze,Dartrix,012,2,1,0,0,0,0,0,0
Darkness Ablaze,Decidueye,013,2,0,0,0,0,0,0,0
Darkness Ablaze,Bounsweet,014,2,1,0,0,0,0,0,0
Darkness Ablaze,Steenee,015,2,1,0,0,0,0,0,0
Darkness Ablaze,Tsareena,016,1,0,0,0,0,0,0,0
Darkness Ablaze,Wimpod,017,2,1,0,0,0,0,0,0
Darkness Ablaze,Golisopod,018,1,0,0,0,0,0,0,0
Darkness Ablaze,Charizard V,019,1,0,0,0,0,0,0,0
Darkness Ablaze,Houndoom V,021,1,0,0,0,0,0,0,0
Darkness Ablaze,Torchic,022,2,1,0,0,0,0,0,0
Darkness Ablaze,Combusken,023,2,2,0,0,0,0,0,0
Darkness Ablaze,Blaziken,024,1,2,0,0,0,0,0,0
Darkness Ablaze,Heatran,025,1,1,0,0,0,0,0,0
Darkness Ablaze,Pansear,026,2,1,0,0,0,0,0,0
Darkness Ablaze,Simisear,027,2,2,0,0,0,0,0,0
Darkness Ablaze,Galarian Darmanitan,028,2,1,0,0,0,0,0,0
Darkness Ablaze,Larvesta,029,2,0,0,0,0,0,0,0
Darkness Ablaze,Volcarona,030,1,2,0,0,0,0,0,0
Darkness Ablaze,Fletchinder,031,2,2,0,0,0,0,0,0
Darkness Ablaze,Talonflame,032,2,1,0,0,0,0,0,0
Darkness Ablaze,Centiskorch V,033,2,0,0,0,0,0,0,0
Darkness Ablaze,Galarian Mr. Mime,035,2,1,0,0,0,0,0,0
Darkness Ablaze,Suicune,037,2,0,0,0,0,0,0,0
Darkness Ablaze,Feebas,038,2,1,0,0,0,0,0,0
Darkness Ablaze,Relicanth,040,2,2,0,0,0,0,0,0
Darkness Ablaze,Panpour,041,2,2,0,0,0,0,0,0
Darkness Ablaze,Simipour,042,2,0,0,0,0,0,0,0
Darkness Ablaze,Galarian Darumaka,043,2,0,0,0,0,0,0,0
Darkness Ablaze,Galarian Darmanitan,044,2,0,0,0,0,0,0,0
Darkness Ablaze,Vanillite,045,2,1,0,0,0,0,0,0
Darkness Ablaze,Vanillish,046,2,1,0,0,0,0,0,0
Darkness Ablaze,Vanilluxe,047,1,1,0,0,0,0,0,0
Darkness Ablaze,Cubchoo,048,2,1,0,0,0,0,0,0
Darkness Ablaze,Beartic,049,2,0,0,0,0,0,0,0
Darkness Ablaze,Wishiwashi,050,2,0,0,0,0,0,0,0
Darkness Ablaze,Mareanie,051,2,0,0,0,0,0,0,0
Darkness Ablaze,Toxapex,052,2,0,0,0,0,0,0,0
Darkness Ablaze,Dracovish,053,2,0,0,0,0,0,0,0
Darkness Ablaze,Arctovish,054,2,0,0,0,0,0,0,0
Darkness Ablaze,Mareep,055,2,0,0,0,0,0,0,0
Darkness Ablaze,Flaaffy,056,2,2,0,0,0,0,0,0
Darkness Ablaze,Ampharos,057,2,0,0,0,0,0,0,0
Darkness Ablaze,Electrike,058,2,1,0,0,0,0,0,0
Darkness Ablaze,Manectric,059,2,0,0,0,0,0,0,0
Darkness Ablaze,Vikavolt V,060,1,0,0,0,0,0,0,0
Darkness Ablaze,Toxel,062,2,0,0,0,0,0,0,0
Darkness Ablaze,Pincurchin,064,1,0,0,0,0,0,0,0
Darkness Ablaze,Dracozolt,065,2,1,0,0,0,0,0,0
Darkness Ablaze,Jigglypuff,067,2,1,0,0,0,0,0,0
Darkness Ablaze,Wigglytuff,068,2,1,0,0,0,0,0,0
Darkness Ablaze,Mew V,069,1,0,0,0,0,0,0,0
Darkness Ablaze,Snubbull,070,2,2,0,0,0,0,0,0
Darkness Ablaze,Granbull,071,2,1,0,0,0,0,0,0
Darkness Ablaze,Lunatone,072,2,1,0,0,0,0,0,0
Darkness Ablaze,Gothita,073,2,1,0,0,0,0,0,0
