set,,name,number,unlimited,reverse,promo
Battle Styles,Battle Styles 132,Rapid Strike Style Mustard,132,2,2,0
Battle Styles,Battle Styles 133,Single Strike Scroll of Scorn,133,2,2,0
Battle Styles,Battle Styles 134,Single Strike Style Mustard,134,2,1,0
Battle Styles,Battle Styles 135,Sordward and Shielbert,135,2,1,0
Battle Styles,Battle Styles 136,Tool Jammer,136,2,1,0
Battle Styles,Battle Styles 137,Tower of Darkness,137,2,1,0
Battle Styles,Battle Styles 138,Tower of Waters,138,1,2,0
Battle Styles,Battle Styles 139,Urn of Vitality,139,2,1,0
Battle Styles,Battle Styles 140,Rapid Strike Energy,140,2,2,0
Battle Styles,Battle Styles 141,Single Strike Energy,141,2,2,0
Battle Styles,Battle Styles 143,Flapple V,143,1,0,0
Battle Styles,Battle Styles 150,Single Strike Urshifu V,150,1,0,0
Battle Styles,Battle Styles 157,Stoutland V,157,1,0,0
Battle Styles,Battle Styles 162,Rapid Strike Style Mustard,162,1,0,0
Battle Styles,Battle Styles 169,Rapid Strike Urshifu VMAX,169,1,0,0
Battle Styles,Battle Styles 170,Rapid Strike Urshifu VMAX,170,1,0,0
Fusion Strike,Fusion Strike 1,Caterpie,1,2,1,0
Fusion Strike,Fusion Strike 2,Metapod,2,2,0,0
Fusion Strike,Fusion Strike 3,Butterfree,3,2,0,0
Fusion Strike,Fusion Strike 4,Shroomish,4,2,1,0
Fusion Strike,Fusion Strike 5,Breloom,5,2,1,0
Fusion Strike,Fusion Strike 6,Breloom V,6,2,0,0
Fusion Strike,Fusion Strike 7,Pansage,7,2,1,0
Fusion Strike,Fusion Strike 8,Simisage,8,2,0,0
Fusion Strike,Fusion Strike 9,Sewaddle,9,2,1,0
Fusion Strike,Fusion Strike 10,Swadloon,10,2,2,0
Fusion Strike,Fusion Strike 11,Leavanny,11,1,1,0
Fusion Strike,Fusion Strike 12,Maractus,12,2,1,0
Fusion Strike,Fusion Strike 13,Shelmet,13,2,1,0
Fusion Strike,Fusion Strike 14,Accelgor,14,2,1,0
Fusion Strike,Fusion Strike 15,Virizion,15,2,0,0
Fusion Strike,Fusion Strike 16,Phantump,16,2,1,0
Fusion Strike,Fusion Strike 17,Trevenant,17,2,0,0
Fusion Strike,Fusion Strike 18,Grubbin,18,2,2,0
Fusion Strike,Fusion Strike 19,Dewpider,19,2,2,0
Fusion Strike,Fusion Strike 20,Araquanid,20,2,0,0
Fusion Strike,Fusion Strike 22,Rillaboom V,22,2,0,0
Fusion Strike,Fusion Strike 23,Rillaboom VMAX,23,2,0,0
Fusion Strike,Fusion Strike 24,Gossifleur,24,2,0,0
Fusion Strike,Fusion Strike 25,Eldegoss,25,2,2,0
Fusion Strike,Fusion Strike 26,Appletun V,26,1,0,0
Fusion Strike,Fusion Strike 27,Zarude,27,1,1,0
Fusion Strike,Fusion Strike 28,Vulpix,28,2,2,0
Fusion Strike,Fusion Strike 29,Vulpix,29,1,0,0
Fusion Strike,Fusion Strike 30,Ninetales,30,2,1,0
Fusion Strike,Fusion Strike 31,Ninetales,31,2,1,0
Fusion Strike,Fusion Strike 32,Growlithe,32,2,2,0
Fusion Strike,Fusion Strike 33,Arcanine,33,2,1,0
Fusion Strike,Fusion Strike 34,Slugma,34,2,1,0
Fusion Strike,Fusion Strike 35,Magcargo,35,2,2,0
Fusion Strike,Fusion Strike 36,Victini,36,2,2,0
Fusion Strike,Fusion Strike 37,Pansear,37,2,0,0
Fusion Strike,Fusion Strike 38,Simisear,38,2,2,0
Fusion Strike,Fusion Strike 41,Heatmor,41,2,1,0
Fusion Strike,Fusion Strike 42,Oricorio,42,2,0,0
Fusion Strike,Fusion Strike 43,Cinderace V,43,2,0,0
Fusion Strike,Fusion Strike 46,Sizzlipede,46,2,1,0
Fusion Strike,Fusion Strike 47,Sizzlipede,47,2,2,0
Fusion Strike,Fusion Strike 48,Centiskorch,48,2,1,0
Fusion Strike,Fusion Strike 49,Centiskorch,49,2,1,0
Fusion Strike,Fusion Strike 50,Shellder,50,2,0,0
Fusion Strike,Fusion Strike 51,Cloyster,51,2,1,0
Fusion Strike,Fusion Strike 52,Staryu,52,1,0,0
Fusion Strike,Fusion Strike 53,Starmie,53,2,0,0
Fusion Strike,Fusion Strike 54,Lapras,54,2,0,0
Fusion Strike,Fusion Strike 55,Totodile,55,2,2,0
Fusion Strike,Fusion Strike 56,Croconaw,56,2,2,0
Fusion Strike,Fusion Strike 57,Feraligatr,57,2,0,0
Fusion Strike,Fusion Strike 58,Marill,58,1,1,0
Fusion Strike,Fusion Strike 59,Azumarill,59,2,2,0
Fusion Strike,Fusion Strike 60,Qwilfish,60,2,1,0
Fusion Strike,Fusion Strike 61,Mantine,61,2,1,0
Fusion Strike,Fusion Strike 62,Mudkip,62,2,2,0
Fusion Strike,Fusion Strike 63,Marshtomp,63,2,0,0
Fusion Strike,Fusion Strike 64,Swampert,64,2,0,0
Fusion Strike,Fusion Strike 65,Clamperl,65,2,1,0
Fusion Strike,Fusion Strike 66,Huntail,66,2,0,0
Fusion Strike,Fusion Strike 67,Gorebyss,67,2,0,0
Fusion Strike,Fusion Strike 68,Panpour,68,2,1,0
Fusion Strike,Fusion Strike 69,Simipour,69,2,1,0
Fusion Strike,Fusion Strike 70,Basculin,70,2,2,0
Fusion Strike,Fusion Strike 71,Galarian Darumaka,71,2,2,0
Fusion Strike,Fusion Strike 72,Galarian Darmanitan,72,2,1,0
Fusion Strike,Fusion Strike 73,Greninja V,73,2,0,0
Fusion Strike,Fusion Strike 74,Clauncher,74,2,1,0
Fusion Strike,Fusion Strike 75,Clawitzer,75,2,0,0
Fusion Strike,Fusion Strike 77,Pyukumuku,77,2,2,0
Fusion Strike,Fusion Strike 78,Inteleon V,78,2,0,0
Fusion Strike,Fusion Strike 80,Chewtle,80,2,2,0
Fusion Strike,Fusion Strike 81,Drednaw,81,2,1,0
Fusion Strike,Fusion Strike 82,Arrokuda,82,2,1,0
Fusion Strike,Fusion Strike 83,Barraskewda,83,2,0,0
Fusion Strike,Fusion Strike 84,Snom,84,2,1,0
Fusion Strike,Fusion Strike 85,Frosmoth,85,2,2,0
Fusion Strike,Fusion Strike 86,Pikachu V,86,1,0,0
Fusion Strike,Fusion Strike 87,Voltorb,87,2,2,0
Fusion Strike,Fusion Strike 88,Electrode,88,1,2,0
Fusion Strike,Fusion Strike 89,Plusle,89,2,1,0
Fusion Strike,Fusion Strike 90,Minun,90,2,1,0
Fusion Strike,Fusion Strike 91,Shinx,91,2,0,0
Fusion Strike,Fusion Strike 92,Luxio,92,2,1,0
Fusion Strike,Fusion Strike 93,Luxray,93,2,2,0
Fusion Strike,Fusion Strike 94,Rotom,94,2,2,0
Fusion Strike,Fusion Strike 95,Tynamo,95,2,2,0
Fusion Strike,Fusion Strike 96,Eelektrik,96,2,1,0
Fusion Strike,Fusion Strike 97,Eelektross,97,2,1,0
Fusion Strike,Fusion Strike 98,Helioptile,98,2,0,0
Fusion Strike,Fusion Strike 99,Heliolisk,99,2,0,0
Fusion Strike,Fusion Strike 100,Charjabug,100,2,1,0
Fusion Strike,Fusion Strike 101,Vikavolt,101,2,0,0
Fusion Strike,Fusion Strike 102,Zeraora,102,2,0,0
Fusion Strike,Fusion Strike 103,Boltund V,103,2,0,0
Fusion Strike,Fusion Strike 104,Boltund VMAX,104,1,0,0
Fusion Strike,Fusion Strike 105,Toxel,105,1,2,0
Fusion Strike,Fusion Strike 106,Toxel,106,2,0,0
Fusion Strike,Fusion Strike 107,Toxtricity,107,2,0,0
Fusion Strike,Fusion Strike 108,Toxtricity,108,2,0,0
Fusion Strike,Fusion Strike 109,Morpeko,109,2,2,0
Fusion Strike,Fusion Strike 110,Jigglypuff,110,2,0,0
Fusion Strike,Fusion Strike 111,Wigglytuff,111,2,1,0
Fusion Strike,Fusion Strike 112,Jynx,112,2,0,0
Fusion Strike,Fusion Strike 113,Mew V,113,1,0,0
Fusion Strike,Fusion Strike 114,Mew VMAX,114,2,0,0
Fusion Strike,Fusion Strike 115,Snubbull,115,2,1,0
Fusion Strike,Fusion Strike 116,Granbull,116,2,2,0
Fusion Strike,Fusion Strike 117,Galarian Corsola,117,2,0,0
Fusion Strike,Fusion Strike 118,Galarian Cursola,118,2,1,0
Fusion Strike,Fusion Strike 119,Mawile,119,1,0,0
Fusion Strike,Fusion Strike 120,Deoxys,120,1,0,0
Fusion Strike,Fusion Strike 121,Munna,121,1,0,0
Fusion Strike,Fusion Strike 122,Musharna,122,2,2,0
Fusion Strike,Fusion Strike 123,Sigilyph,123,2,0,0
Fusion Strike,Fusion Strike 124,Meloetta,124,2,1,0
Fusion Strike,Fusion Strike 125,Sandygast,125,2,2,0
Fusion Strike,Fusion Strike 126,Palossand,126,2,1,0
Fusion Strike,Fusion Strike 127,Indeedee,127,2,0,0
Fusion Strike,Fusion Strike 128,Dreepy,128,2,2,0
Fusion Strike,Fusion Strike 129,Drakloak,129,2,0,0
Fusion Strike,Fusion Strike 130,Dragapult,130,2,2,0
Fusion Strike,Fusion Strike 131,Sandshrew,131,1,0,0
Fusion Strike,Fusion Strike 132,Sandslash,132,1,2,0
Fusion Strike,Fusion Strike 133,Mankey,133,2,2,0
Fusion Strike,Fusion Strike 134,Primeape,134,2,2,0
Fusion Strike,Fusion Strike 135,Geodude,135,2,0,0
Fusion Strike,Fusion Strike 136,Graveler,136,2,1,0
Fusion Strike,Fusion Strike 137,Golem,137,2,0,0
Fusion Strike,Fusion Strike 138,Onix,138,2,1,0
Fusion Strike,Fusion Strike 139,Steelix,139,2,1,0
Fusion Strike,Fusion Strike 140,Gligar,140,2,2,0
Fusion Strike,Fusion Strike 141,Gliscor,141,2,0,0
Fusion Strike,Fusion Strike 142,Makuhita,142,2,0,0
Fusion Strike,Fusion Strike 143,Hariyama,143,2,1,0
Fusion Strike,Fusion Strike 144,Baltoy,144,2,2,0
Fusion Strike,Fusion Strike 145,Claydol,145,2,1,0
Fusion Strike,Fusion Strike 146,Lucario V,146,2,0,0
Fusion Strike,Fusion Strike 147,Drilbur,147,2,1,0
Fusion Strike,Fusion Strike 148,Landorus,148,2,2,0
Fusion Strike,Fusion Strike 149,Pancham,149,2,1,0
Fusion Strike,Fusion Strike 150,Stufful,150,2,1,0
Fusion Strike,Fusion Strike 151,Bewear,151,1,0,0
Fusion Strike,Fusion Strike 152,Clobbopus,152,2,0,0
Fusion Strike,Fusion Strike 153,Grapploct,153,2,0,0
Fusion Strike,Fusion Strike 154,Falinks,154,2,0,0
Fusion Strike,Fusion Strike 155,Falinks,155,2,0,0
Fusion Strike,Fusion Strike 156,Gengar V,156,2,0,0
Fusion Strike,Fusion Strike 157,Gengar VMAX,157,1,0,0
Fusion Strike,Fusion Strike 158,Tyranitar V,158,1,0,0
Fusion Strike,Fusion Strike 159,Galarian Zigzagoon,159,2,1,0
Fusion Strike,Fusion Strike 160,Galarian Linoone,160,2,1,0
Fusion Strike,Fusion Strike 161,Galarian Obstagoon,161,2,2,0
Fusion Strike,Fusion Strike 162,Carvanha,162,2,1,0
Fusion Strike,Fusion Strike 163,Sharpedo,163,1,1,0
Fusion Strike,Fusion Strike 164,Absol,164,2,1,0
Fusion Strike,Fusion Strike 165,Croagunk,165,2,0,0
Fusion Strike,Fusion Strike 166,Toxicroak,166,2,2,0
Fusion Strike,Fusion Strike 167,Darkrai,167,2,1,0
Fusion Strike,Fusion Strike 168,Trubbish,168,2,2,0
Fusion Strike,Fusion Strike 169,Garbodor,169,0,2,0
Fusion Strike,Fusion Strike 170,Zorua,170,2,1,0
Fusion Strike,Fusion Strike 171,Zoroark,171,2,2,0
Fusion Strike,Fusion Strike 172,Vullaby,172,2,1,0
Fusion Strike,Fusion Strike 173,Mandibuzz,173,2,0,0
Fusion Strike,Fusion Strike 174,Pangoro,174,2,1,0
Fusion Strike,Fusion Strike 175,Yveltal,175,2,2,0
Fusion Strike,Fusion Strike 176,Impidimp,176,2,0,0
Fusion Strike,Fusion Strike 177,Morgrem,177,2,0,0
Fusion Strike,Fusion Strike 178,Grimmsnarl,178,2,1,0
Fusion Strike,Fusion Strike 179,Morpeko,179,2,1,0
Fusion Strike,Fusion Strike 180,Galarian Meowth,180,2,1,0
Fusion Strike,Fusion Strike 181,Galarian Perrserker,181,2,1,0
Fusion Strike,Fusion Strike 182,Skarmory,182,2,2,0
Fusion Strike,Fusion Strike 183,Excadrill,183,2,0,0
Fusion Strike,Fusion Strike 184,Durant,184,2,2,0
Fusion Strike,Fusion Strike 185,Genesect V,185,2,0,0
Fusion Strike,Fusion Strike 186,Klefki,186,2,2,0
Fusion Strike,Fusion Strike 187,Togedemaru,187,2,2,0
Fusion Strike,Fusion Strike 188,Meltan,188,1,1,0
Fusion Strike,Fusion Strike 189,Melmetal,189,2,1,0
Fusion Strike,Fusion Strike 190,Corviknight,190,2,2,0
Fusion Strike,Fusion Strike 191,Cufant,191,2,2,0
Fusion Strike,Fusion Strike 192,Copperajah,192,2,1,0
Fusion Strike,Fusion Strike 193,Latias,193,2,2,0
Fusion Strike,Fusion Strike 194,Latios,194,2,1,0
Fusion Strike,Fusion Strike 195,Goomy,195,2,1,0
Fusion Strike,Fusion Strike 196,Sliggoo,196,2,0,0
Fusion Strike,Fusion Strike 197,Goodra,197,2,1,0
Fusion Strike,Fusion Strike 198,Turtonator,198,2,0,0
Fusion Strike,Fusion Strike 199,Meowth,199,2,1,0
Fusion Strike,Fusion Strike 200,Persian,200,2,1,0
Fusion Strike,Fusion Strike 202,Chansey,202,2,2,0
Fusion Strike,Fusion Strike 203,Blissey,203,2,0,0
Fusion Strike,Fusion Strike 204,Kangaskhan,204,2,1,0
Fusion Strike,Fusion Strike 205,Eevee,205,2,0,0
Fusion Strike,Fusion Strike 206,Snorlax,206,2,1,0
Fusion Strike,Fusion Strike 207,Dunsparce,207,2,0,0
Fusion Strike,Fusion Strike 208,Stantler,208,2,1,0
Fusion Strike,Fusion Strike 209,Smeargle,209,2,1,0
Fusion Strike,Fusion Strike 210,Skitty,210,2,2,0
Fusion Strike,Fusion Strike 211,Delcatty,211,2,0,0
Fusion Strike,Fusion Strike 212,Buneary,212,2,0,0
Fusion Strike,Fusion Strike 213,Lopunny,213,2,0,0
Fusion Strike,Fusion Strike 214,Bunnelby,214,2,2,0
Fusion Strike,Fusion Strike 215,Diggersby,215,2,0,0
Fusion Strike,Fusion Strike 216,Hawlucha,216,2,0,0
Fusion Strike,Fusion Strike 217,Greedent V,217,1,0,0
Fusion Strike,Fusion Strike 219,Rookidee,219,2,1,0
Fusion Strike,Fusion Strike 220,Corvisquire,220,2,2,0
Fusion Strike,Fusion Strike 221,Wooloo,221,1,0,0
Fusion Strike,Fusion Strike 222,Wooloo,222,2,1,0
Fusion Strike,Fusion Strike 223,Dubwool,223,2,0,0
Fusion Strike,Fusion Strike 224,Adventurer's Discovery,224,2,0,0
Fusion Strike,Fusion Strike 225,Battle VIP Pass,225,5,1,0
Fusion Strike,Fusion Strike 226,Bug Catcher,226,2,1,0
Fusion Strike,Fusion Strike 227,Chili & Cilan & Cress,227,2,0,0
Fusion Strike,Fusion Strike 228,Cook,228,2,0,0
Fusion Strike,Fusion Strike 229,Cram-o-matic,229,4,1,0
Fusion Strike,Fusion Strike 230,Cross Switcher,230,5,1,0
Fusion Strike,Fusion Strike 231,Crossceiver,231,2,2,0
Fusion Strike,Fusion Strike 232,Dancer,232,2,0,0
Fusion Strike,Fusion Strike 233,Elesa's Sparkle,233,2,1,0
Fusion Strike,Fusion Strike 234,Farewell Bell,234,2,1,0
Fusion Strike,Fusion Strike 235,Judge,235,2,0,0
Fusion Strike,Fusion Strike 236,Power Tablet,236,2,1,0
Fusion Strike,Fusion Strike 237,Quick Ball,237,3,2,0
Fusion Strike,Fusion Strike 238,Schoolboy,238,2,1,0
Fusion Strike,Fusion Strike 239,Schoolgirl,239,2,2,0
Fusion Strike,Fusion Strike 240,Shauna,240,4,1,0
Fusion Strike,Fusion Strike 241,Sidney,241,2,0,0
Fusion Strike,Fusion Strike 242,Skaters' Park,242,2,0,0
Fusion Strike,Fusion Strike 243,Spongy Gloves,243,2,0,0
Fusion Strike,Fusion Strike 244,Fusion Strike Energy,244,2,1,0
Fusion Strike,Fusion Strike 246,Tsareena V,246,1,0,0
Fusion Strike,Fusion Strike 249,Boltund V,249,1,0,0
Fusion Strike,Fusion Strike 257,Greedent V,257,1,0,0
Fusion Strike,Fusion Strike 259,Dancer,259,1,0,0
Fusion Strike,Fusion Strike 262,Schoolgirl,262,2,0,0
Fusion Strike,Fusion Strike 263,Shauna,263,1,0,0
Fusion Strike,Fusion Strike 264,Sidney,264,1,0,0
Fusion Strike,Fusion Strike 276,Schoolboy,276,1,0,0
Fusion Strike,Fusion Strike 283,Grass Energy,283,1,0,0
Chilling Reign,Chilling Reign 1,Weedle,1,2,2,0
Chilling Reign,Chilling Reign 2,Kakuna,2,2,2,0
Chilling Reign,Chilling Reign 3,Beedrill,3,2,3,0
Chilling Reign,Chilling Reign 4,Ledyba,4,2,1,0
Chilling Reign,Chilling Reign 5,Ledian,5,2,1,0
Chilling Reign,Chilling Reign 6,Heracross,6,2,1,0
Chilling Reign,Chilling Reign 7,Celebi V,7,2,0,0
Chilling Reign,Chilling Reign 9,Snover,9,2,1,0
Chilling Reign,Chilling Reign 10,Abomasnow,10,2,1,0
Chilling Reign,Chilling Reign 11,Deerling,11,2,1,0
Chilling Reign,Chilling Reign 12,Sawsbuck,12,2,0,0
Chilling Reign,Chilling Reign 13,Bounsweet,13,2,0,0
Chilling Reign,Chilling Reign 14,Steenee,14,2,1,0
Chilling Reign,Chilling Reign 15,Tsareena,15,2,1,0
Chilling Reign,Chilling Reign 16,Grookey,16,2,2,0
Chilling Reign,Chilling Reign 17,Thwackey,17,2,0,0
Chilling Reign,Chilling Reign 20,Blaziken V,20,1,0,0
Chilling Reign,Chilling Reign 22,Castform Sunny Form,22,2,1,0
Chilling Reign,Chilling Reign 23,Larvesta,23,2,2,0
Chilling Reign,Chilling Reign 24,Volcarona,24,2,2,0
Chilling Reign,Chilling Reign 26,Scorbunny,26,2,2,0
Chilling Reign,Chilling Reign 27,Raboot,27,2,1,0
Chilling Reign,Chilling Reign 28,Cinderace,28,1,2,0
Chilling Reign,Chilling Reign 29,Lapras,29,2,0,0
Chilling Reign,Chilling Reign 30,Sneasel,30,2,1,0
Chilling Reign,Chilling Reign 31,Weavile,31,1,0,0
Chilling Reign,Chilling Reign 32,Delibird,32,2,2,0
Chilling Reign,Chilling Reign 33,Castform Rainy Form,33,2,2,0
Chilling Reign,Chilling Reign 34,Castform Snowy Form,34,2,2,0
Chilling Reign,Chilling Reign 35,Snorunt,35,2,1,0
Chilling Reign,Chilling Reign 36,Froslass,36,2,1,0
Chilling Reign,Chilling Reign 37,Spheal,37,2,1,0
Chilling Reign,Chilling Reign 38,Sealeo,38,2,2,0
Chilling Reign,Chilling Reign 39,Walrein,39,2,2,0
Chilling Reign,Chilling Reign 40,Tapu Fini,40,2,1,0
Chilling Reign,Chilling Reign 41,Sobble,41,2,1,0
Chilling Reign,Chilling Reign 42,Drizzile,42,2,0,0
Chilling Reign,Chilling Reign 43,Inteleon,43,1,0,0
Chilling Reign,Chilling Reign 45,Ice Rider Calyrex V,45,2,0,0
Chilling Reign,Chilling Reign 47,Mareep,47,2,1,0
Chilling Reign,Chilling Reign 48,Flaaffy,48,2,1,0
Chilling Reign,Chilling Reign 49,Ampharos,49,2,2,0
Chilling Reign,Chilling Reign 50,Blitzle,50,2,1,0
Chilling Reign,Chilling Reign 51,Zebstrika,51,2,1,0
Chilling Reign,Chilling Reign 52,Thundurus,52,0,1,0
Chilling Reign,Chilling Reign 53,Zeraora V,53,2,0,0
Chilling Reign,Chilling Reign 54,Galarian Slowpoke,54,2,1,0
Chilling Reign,Chilling Reign 55,Gastly,55,2,2,0
Chilling Reign,Chilling Reign 56,Haunter,56,2,1,0
Chilling Reign,Chilling Reign 57,Gengar,57,0,1,0
Chilling Reign,Chilling Reign 58,Galarian Articuno V,58,2,0,0
Chilling Reign,Chilling Reign 59,Ralts,59,2,1,0
Chilling Reign,Chilling Reign 60,Kirlia,60,2,2,0
Chilling Reign,Chilling Reign 61,Gardevoir,61,2,0,0
Chilling Reign,Chilling Reign 62,Shuppet,62,2,1,0
Chilling Reign,Chilling Reign 63,Banette,63,2,0,0
Chilling Reign,Chilling Reign 64,Cresselia,64,0,1,0
Chilling Reign,Chilling Reign 65,Golett,65,2,2,0
Chilling Reign,Chilling Reign 66,Golurk,66,2,2,0
Chilling Reign,Chilling Reign 67,Swirlix,67,2,1,0
Chilling Reign,Chilling Reign 68,Slurpuff,68,2,1,0
Chilling Reign,Chilling Reign 69,Inkay,69,2,1,0
Chilling Reign,Chilling Reign 70,Malamar,70,2,1,0
Chilling Reign,Chilling Reign 71,Hatenna,71,2,1,0
Chilling Reign,Chilling Reign 72,Hattrem,72,2,1,0
Chilling Reign,Chilling Reign 73,Hatterene,73,1,1,0
Chilling Reign,Chilling Reign 74,Shadow Rider Calyrex V,74,2,0,0
Chilling Reign,Chilling Reign 75,Shadow Rider Calyrex VMAX,75,2,0,0
Chilling Reign,Chilling Reign 76,Diglett,76,2,0,0
Chilling Reign,Chilling Reign 77,Dugtrio,77,2,2,0
Chilling Reign,Chilling Reign 78,Galarian Farfetch'd,78,2,1,0
Chilling Reign,Chilling Reign 79,Galarian Sirfetch'd,79,2,1,0
Chilling Reign,Chilling Reign 80,Galarian Zapdos V,80,2,0,0
Chilling Reign,Chilling Reign 81,Gallade,81,2,1,0
Chilling Reign,Chilling Reign 82,Galarian Yamask,82,2,1,0
Chilling Reign,Chilling Reign 83,Galarian Runerigus,83,2,1,0
Chilling Reign,Chilling Reign 84,Crabrawler,84,2,0,0
Chilling Reign,Chilling Reign 85,Crabominable,85,2,2,0
Chilling Reign,Chilling Reign 86,Rockruff,86,2,1,0
Chilling Reign,Chilling Reign 87,Lycanroc,87,0,1,0
Chilling Reign,Chilling Reign 88,Passimian,88,2,1,0
Chilling Reign,Chilling Reign 89,Sandaconda V,89,2,0,0
Chilling Reign,Chilling Reign 91,Clobbopus,91,2,0,0
Chilling Reign,Chilling Reign 92,Grapploct,92,2,1,0
Chilling Reign,Chilling Reign 93,Kubfu,93,2,0,0
Chilling Reign,Chilling Reign 94,Koffing,94,2,0,0
Chilling Reign,Chilling Reign 95,Weezing,95,2,1,0
Chilling Reign,Chilling Reign 96,Galarian Weezing,96,2,2,0
Chilling Reign,Chilling Reign 97,Galarian Moltres V,97,2,0,0
Chilling Reign,Chilling Reign 98,Galarian Slowking,98,2,0,0
Chilling Reign,Chilling Reign 100,Galarian Slowking VMAX,100,1,0,0
Chilling Reign,Chilling Reign 101,Qwilfish,101,2,0,0
Chilling Reign,Chilling Reign 102,Seviper,102,2,0,0
Chilling Reign,Chilling Reign 103,Spiritomb,103,2,2,0
Chilling Reign,Chilling Reign 104,Liepard V,104,1,0,0
Chilling Reign,Chilling Reign 105,Venipede,105,2,2,0
Chilling Reign,Chilling Reign 106,Whirlipede,106,2,2,0
Chilling Reign,Chilling Reign 107,Scolipede,107,2,1,0
Chilling Reign,Chilling Reign 108,Single Strike Urshifu,108,1,2,0
Chilling Reign,Chilling Reign 109,Aron,109,2,1,0
Chilling Reign,Chilling Reign 110,Lairon,110,2,1,0
Chilling Reign,Chilling Reign 111,Aggron,111,2,2,0
Chilling Reign,Chilling Reign 114,Cobalion,114,2,0,0
Chilling Reign,Chilling Reign 115,Tauros,115,1,0,0
Chilling Reign,Chilling Reign 116,Porygon,116,2,0,0
Chilling Reign,Chilling Reign 117,Porygon2,117,2,1,0
Chilling Reign,Chilling Reign 118,Porygon-Z,118,0,1,0
Chilling Reign,Chilling Reign 119,Blissey V,119,2,0,0
Chilling Reign,Chilling Reign 120,Zangoose,120,2,1,0
Chilling Reign,Chilling Reign 121,Castform,121,2,2,0
Chilling Reign,Chilling Reign 122,Kecleon,122,2,2,0
Chilling Reign,Chilling Reign 124,Tornadus V,124,2,0,0
Chilling Reign,Chilling Reign 125,Tornadus VMAX,125,1,0,0
Chilling Reign,Chilling Reign 126,Furfrou,126,2,2,0
Chilling Reign,Chilling Reign 127,Skwovet,127,2,0,0
Chilling Reign,Chilling Reign 128,Greedent,128,2,0,0
Chilling Reign,Chilling Reign 129,Agatha,129,2,2,0
Chilling Reign,Chilling Reign 130,Avery,130,2,2,0
Chilling Reign,Chilling Reign 131,Brawly,131,2,0,0
Chilling Reign,Chilling Reign 132,Caitlin,132,2,2,0
Chilling Reign,Chilling Reign 133,Crushing Gloves,133,2,1,0
Chilling Reign,Chilling Reign 134,Doctor,134,2,0,0
Chilling Reign,Chilling Reign 135,Dyna Tree Hill,135,2,2,0
Chilling Reign,Chilling Reign 136,Echoing Horn,136,1,2,0
Chilling Reign,Chilling Reign 137,Expedition Uniform,137,0,2,0
Chilling Reign,Chilling Reign 138,Fire-Resistant Gloves,138,2,2,0
Chilling Reign,Chilling Reign 139,Flannery,139,2,1,0
Chilling Reign,Chilling Reign 140,Fog Crystal,140,2,0,0
Chilling Reign,Chilling Reign 141,Galarian Chestplate,141,2,2,0
Chilling Reign,Chilling Reign 142,Honey,142,2,0,0
Chilling Reign,Chilling Reign 143,Justified Gloves,143,2,2,0
Chilling Reign,Chilling Reign 144,Karen's Conviction,144,2,2,0
Chilling Reign,Chilling Reign 145,Klara,145,2,2,0
Chilling Reign,Chilling Reign 146,Melony,146,2,2,0
Chilling Reign,Chilling Reign 147,Old Cemetery,147,2,2,0
Chilling Reign,Chilling Reign 148,Path to the Peak,148,2,0,0
Chilling Reign,Chilling Reign 149,Peonia,149,2,0,0
Chilling Reign,Chilling Reign 150,Peony,150,2,0,0
Chilling Reign,Chilling Reign 151,Rapid Strike Scroll of the Skies,151,2,1,0
Chilling Reign,Chilling Reign 152,Rugged Helmet,152,2,2,0
Chilling Reign,Chilling Reign 153,Siebold,153,2,2,0
Chilling Reign,Chilling Reign 154,Single Strike Scroll of Piercing,154,2,0,0
Chilling Reign,Chilling Reign 155,Weeding Gloves,155,2,1,0
Chilling Reign,Chilling Reign 156,Welcoming Lantern,156,2,0,0
Chilling Reign,Chilling Reign 157,Impact Energy,157,2,2,0
Chilling Reign,Chilling Reign 158,Lucky Energy,158,2,0,0
Chilling Reign,Chilling Reign 159,Spiral Energy,159,2,1,0
Chilling Reign,Chilling Reign 177,Galarian Moltres V,177,1,0,0
Chilling Reign,Chilling Reign 184,Tornadus V,184,1,0,0
Chilling Reign,Chilling Reign 189,Caitlin,189,1,0,0
Chilling Reign,Chilling Reign 198,Siebold,198,2,0,0
Chilling Reign,Chilling Reign 215,Flannery,215,1,0,0
Darkness Ablaze,Darkness Ablaze 1,Butterfree V,1,2,0,0
Darkness Ablaze,Darkness Ablaze 2,Butterfree VMAX,2,1,0,0
Darkness Ablaze,Darkness Ablaze 3,Paras,3,2,1,0
Darkness Ablaze,Darkness Ablaze 4,Parasect,4,2,1,0
